ID	group
1721.S5M	"[-30,-20)"
1721.S5T	"[-30,-20)"
1721.S6B	"[-30,-20)"
1721.S6M	"[-30,-20)"
1721.S6T	"[-30,-20)"
1721.S7B	"[-30,-20)"
1721.S7M	"[-30,-20)"
1721.S7T	"[-30,-20)"
1721.S8B	"[-30,-20)"
1721.S8M	"[-30,-20)"
1721.S8T	"[-30,-20)"
1721.S9B	"[-30,-20)"
1721.S9M	"[-30,-20)"
1721.S9T	"[-30,-20)"
1721.SBB2	"[-30,-20)"
1721.Soil.NIL.100.N.10.1	"[-30,-20)"
1721.Soil.NIL.100.N.10.2	"[-30,-20)"
1721.Soil.NIL.100.N.10.3	"[-30,-20)"
1721.Soil.NIL.100.N.14.1	"[-30,-20)"
1721.Soil.NIL.100.N.14.2	"[-30,-20)"
1721.Soil.NIL.100.N.14.3	"[-30,-20)"
1721.Soil.NIL.100.N.22.1	"[-30,-20)"
1721.Soil.NIL.100.N.22.2	"[-30,-20)"
1721.Soil.NIL.100.N.22.3	"[-30,-20)"
1721.BMC.7.1T.3.1	"[-30,-20)"
1721.BMC.7.1T.3.2	"[-30,-20)"
1721.BMC.7.1T.3.3	"[-30,-20)"
1721.BMC.7.1T.20.1	"[-30,-20)"
1721.BMC.7.1T.20.2	"[-30,-20)"
1721.BMC.7.1T.20.3	"[-30,-20)"
1721.BMC.7.1T.26.1	"[-30,-20)"
1721.BMC.7.1T.26.2	"[-30,-20)"
1721.BMC.7.1T.26.3	"[-30,-20)"
1721.BMC.8.5T.2.1	"[-30,-20)"
1721.BMC.8.5T.2.2	"[-30,-20)"
1721.BMC.8.5T.2.3	"[-30,-20)"
1721.BMC.8.5T.17.1	"[-30,-20)"
1721.BMC.8.5T.17.2	"[-30,-20)"
1721.BMC.8.5T.17.3	"[-30,-20)"
1721.BMC.8.5T.23.1	"[-30,-20)"
1721.BMC.8.5T.23.2	"[-30,-20)"
1721.BMC.8.5T.23.3	"[-30,-20)"
1721.BMC.7.5T.5.1	"[-30,-20)"
1721.BMC.7.5T.5.2	"[-30,-20)"
1721.BMC.7.5T.5.3	"[-30,-20)"
1721.BMC.7.5T.18.1	"[-30,-20)"
1721.BMC.7.5T.18.2	"[-30,-20)"
1721.BMC.7.5T.18.3	"[-30,-20)"
1721.BMC.7.5T.21.1	"[-30,-20)"
1721.BMC.7.5T.21.2	"[-30,-20)"
1721.BMC.7.5T.21.3	"[-30,-20)"
1721.BMC.8.1T.11.1	"[-30,-20)"
1721.BMC.8.1T.11.2	"[-30,-20)"
1721.BMC.8.1T.11.3	"[-30,-20)"
1721.BMC.8.1T.30.1	"[-30,-20)"
1721.BMC.8.1T.30.2	"[-30,-20)"
1721.BMC.8.1T.30.3	"[-30,-20)"
1521.AR3.M.s.6.1.sequences	"[-30,-20)"
1521.AR3.s.6.1.sequences	"[-30,-20)"
1521.AR2.s.6.1.sequences	"[-30,-20)"
1521.AR1.s.6.1.sequences	"[-30,-20)"
1039.L.Jacarepia.HB	"[-30,-20)"
1039.L.Jacarepia.SB.1.6	"[-30,-20)"
1039.P.Dois.Rios.SA	"[-30,-20)"
1521.PE7.s.6.1.sequences	"[-20,-10)"
1521.PE6.M.s.6.1.sequences	"[-20,-10)"
1521.PE6.s.6.1.sequences	"[-20,-10)"
1521.PE5.s.6.1.sequences	"[-20,-10)"
1521.EB068.s.6.1.sequences	"[-10,0)"
1521.EB067.s.6.1.sequences	"[-10,0)"
1521.EB084.s.6.1.sequences	"[-10,0)"
1521.EB083.s.6.1.sequences	"[-10,0)"
1521.EB076.s.6.1.sequences	"[-10,0)"
1521.EB075.s.6.1.sequences	"[-10,0)"
1521.EB060.s.6.1.sequences	"[-10,0)"
1521.EB059.s.6.1.sequences	"[-10,0)"
1521.EB086.s.6.1.sequences	"[-10,0)"
1521.EB085.s.6.1.sequences	"[-10,0)"
1521.EB078.s.6.1.sequences	"[-10,0)"
1521.EB077.s.6.1.sequences	"[-10,0)"
1521.EB070.s.6.1.sequences	"[-10,0)"
1521.EB069.s.6.1.sequences	"[-10,0)"
1521.EB062.s.6.1.sequences	"[-10,0)"
1521.EB061.s.6.1.sequences	"[-10,0)"
1521.EB080.s.6.1.sequences	"[-10,0)"
1521.EB079.s.6.1.sequences	"[-10,0)"
1521.EB071.s.6.1.sequences	"[-10,0)"
1521.EB088.s.6.1.sequences	"[-10,0)"
1521.EB087.s.6.1.sequences	"[-10,0)"
1521.EB064.s.6.1.sequences	"[-10,0)"
1521.EB063.s.6.1.sequences	"[-10,0)"
1521.EB090.s.6.1.sequences	"[-10,0)"
1521.EB089.s.6.1.sequences	"[-10,0)"
1521.EB066.s.6.1.sequences	"[-10,0)"
1521.EB065.s.6.1.sequences	"[-10,0)"
1521.EB082.s.6.1.sequences	"[-10,0)"
1521.EB081.s.6.1.sequences	"[-10,0)"
1521.EB074.s.6.1.sequences	"[-10,0)"
1521.EB073.s.6.1.sequences	"[-10,0)"
1521.EB092.s.6.1.sequences	"[-10,0)"
1521.EB091.s.6.1.sequences	"[-10,0)"
1521.EB116.s.6.1.sequences	"[-10,0)"
1521.EB115.s.6.1.sequences	"[-10,0)"
1521.EB108.s.6.1.sequences	"[-10,0)"
1521.EB100.s.6.1.sequences	"[-10,0)"
1521.EB099.s.6.1.sequences	"[-10,0)"
1521.EB110.s.6.1.sequences	"[-10,0)"
1521.EB109.s.6.1.sequences	"[-10,0)"
1521.EB118.s.6.1.sequences	"[-10,0)"
1521.EB117.s.6.1.sequences	"[-10,0)"
1521.EB102.s.6.1.sequences	"[-10,0)"
1521.EB101.s.6.1.sequences	"[-10,0)"
1521.EB094.s.6.1.sequences	"[-10,0)"
1521.EB093.s.6.1.sequences	"[-10,0)"
1521.EB120.s.6.1.sequences	"[-10,0)"
1521.EB119.s.6.1.sequences	"[-10,0)"
1521.EB112.s.6.1.sequences	"[-10,0)"
1521.EB111.s.6.1.sequences	"[-10,0)"
1521.EB104.s.6.1.sequences	"[-10,0)"
1521.EB103.s.6.1.sequences	"[-10,0)"
1521.EB114.s.6.1.sequences	"[-10,0)"
1521.EB113.s.6.1.sequences	"[-10,0)"
1521.EB106.s.6.1.sequences	"[-10,0)"
1521.EB105.s.6.1.sequences	"[-10,0)"
1521.EB096.s.6.1.sequences	"[-10,0)"
1521.EB095.s.6.1.sequences	"[-10,0)"
1521.EB121.s.6.1.sequences	"[-10,0)"
1521.EB098.s.6.1.sequences	"[-10,0)"
1521.EB097.s.6.1.sequences	"[-10,0)"
1521.EB148.s.6.1.sequences	"[-10,0)"
1521.EB147.s.6.1.sequences	"[-10,0)"
1521.EB140.s.6.1.sequences	"[-10,0)"
1521.EB139.s.6.1.sequences	"[-10,0)"
1521.EB132.s.6.1.sequences	"[-10,0)"
1521.EB131.s.6.1.sequences	"[-10,0)"
1521.EB124.s.6.1.sequences	"[-10,0)"
1521.EB123.s.6.1.sequences	"[-10,0)"
1521.EB150.s.6.1.sequences	"[-10,0)"
1521.EB149.s.6.1.sequences	"[-10,0)"
1521.EB142.s.6.1.sequences	"[-10,0)"
1521.EB141.s.6.1.sequences	"[-10,0)"
1521.EB134.s.6.1.sequences	"[-10,0)"
1521.EB133.s.6.1.sequences	"[-10,0)"
1521.EB126.s.6.1.sequences	"[-10,0)"
1521.EB125.s.6.1.sequences	"[-10,0)"
1521.EB144.s.6.1.sequences	"[-10,0)"
1521.EB143.s.6.1.sequences	"[-10,0)"
1521.EB136.s.6.1.sequences	"[-10,0)"
1521.EB135.s.6.1.sequences	"[-10,0)"
1521.EB152.s.6.1.sequences	"[-10,0)"
1521.EB151.s.6.1.sequences	"[-10,0)"
1521.EB128.s.6.1.sequences	"[-10,0)"
1521.EB130.s.6.1.sequences	"[-10,0)"
1521.EB129.s.6.1.sequences	"[-10,0)"
1521.EB154.s.6.1.sequences	"[-10,0)"
1521.EB153.s.6.1.sequences	"[-10,0)"
1521.EB146.s.6.1.sequences	"[-10,0)"
1521.EB145.s.6.1.sequences	"[-10,0)"
1521.EB138.s.6.1.sequences	"[-10,0)"
1521.EB137.s.6.1.sequences	"[-10,0)"
1521.EB052.s.6.1.sequences	"[-10,0)"
1521.EB051.s.6.1.sequences	"[-10,0)"
1521.EB036.s.6.1.sequences	"[-10,0)"
1521.EB035.s.6.1.sequences	"[-10,0)"
1521.EB028.s.6.1.sequences	"[-10,0)"
1521.EB027.s.6.1.sequences	"[-10,0)"
1521.EB044.s.6.1.sequences	"[-10,0)"
1521.EB043.s.6.1.sequences	"[-10,0)"
1521.EB054.s.6.1.sequences	"[-10,0)"
