Location	Temperature	Shannon Index
Non-saline	5.3	7.416408745
Non-saline	5.3	3.728895501
Non-saline	5.3	3.144070191
Non-saline	5.3	2.802997087
Non-saline	5.3	10.40806382
Non-saline	5.3	6.365992879
Non-saline	5.3	6.741711596
Non-saline	5.3	9.773705802
Non-saline	5.3	5.894198637
Non-saline	5.31	1.860705796
Non-saline	5.33	3.600482888
Non-saline	5.33	3.798116106
Non-saline	5.33	3.608573458
Non-saline	5.33	5.008363867
Non-saline	5.33	5.027037338
Non-saline	5.33	5.952077646
Non-saline	5.35	7.657232459
Non-saline	5.35	7.550603701
Non-saline	5.35	5.350223584
Non-saline	5.35	6.204603816
Non-saline	5.36	7.79738063
Non-saline	5.36	7.829506778
Non-saline	5.36	7.451616456
Non-saline	5.36	7.408538722
Non-saline	5.36	5.601421018
Non-saline	5.36	5.535190139
Non-saline	5.37	4.39633995
Non-saline	5.37	4.347140876
Non-saline	5.38	3.116310398
Non-saline	5.38	5.916590743
Non-saline	5.4	6.161316335
Non-saline	5.4	6.327556005
Non-saline	5.4	0.462151256
Non-saline	5.4	3.457074591
Non-saline	5.4	5.014872246
Non-saline	5.4	3.918407395
Non-saline	5.4	5.600913966
Non-saline	5.4	4.63733936
Non-saline	5.4	6.284228482
Non-saline	5.4	6.084847006
Non-saline	5.4	5.957604118
Non-saline	5.4	6.019613807
Non-saline	5.4	6.572434386
Non-saline	5.4	5.653638869
Non-saline	5.4	6.109264142
Non-saline	5.4	6.063385336
Non-saline	5.4	5.295791682
Non-saline	5.4	6.641875354
Non-saline	5.4	6.268890287
Non-saline	5.4	6.913444249
Non-saline	5.4	6.83648996
Non-saline	5.4	9.261968136
Non-saline	5.41	7.412322944
Non-saline	5.41	7.491250409
Non-saline	5.41	5.536766354
Non-saline	5.41	5.285992214
Non-saline	5.41	5.236441984
Non-saline	5.44	7.543159508
Non-saline	5.44	7.535987349
Non-saline	5.44	5.594212961
Non-saline	5.44	5.611094913
Non-saline	5.44	4.961517446
Non-saline	5.44	6.563676511
Non-saline	5.45	7.774142296
Non-saline	5.45	7.62812219
Non-saline	5.46	6.854276789
Non-saline	5.46	6.076272917
Non-saline	5.46	6.497067856
Non-saline	5.47	5.122477566
Non-saline	5.47	5.070168673
Non-saline	5.47	6.871452949
Non-saline	5.47	5.390520572
Non-saline	5.48	7.82566925
Non-saline	5.48	7.738370445
Non-saline	5.48	4.826453328
Non-saline	5.48	5.318343219
Non-saline	5.48	5.261388827
Non-saline	5.48	6.477695211
Non-saline	5.49	6.931051516
Non-saline	5.49	5.727241824
Non-saline	5.5	3.26298321
Non-saline	5.5	3.146054148
Non-saline	5.5	4.852291713
Non-saline	5.5	6.395757885
Non-saline	5.5	6.012675533
Non-saline	5.5	3.012991621
Non-saline	5.5	6.084536327
Non-saline	5.5	5.164943653
Non-saline	5.5	5.621069008
Non-saline	5.5	5.682823636
Non-saline	5.5	7.943089326
Non-saline	5.52	6.172600359
Non-saline	5.52	6.577439278
Non-saline	5.53	7.815203201
Non-saline	5.53	5.619004759
Non-saline	5.53	4.130406397
Non-saline	5.54	7.539958724
Non-saline	5.54	7.497515217
Non-saline	5.56	5.35324472
Non-saline	5.58	5.019139495
Non-saline	5.58	4.935107551
Non-saline	5.59	5.226091201
Non-saline	5.6	8.262628707
Non-saline	5.6	5.085162769
Non-saline	5.6	4.162911427
Non-saline	5.6	5.634547438
Non-saline	5.6	5.058772694
Non-saline	5.6	5.692618999
Non-saline	5.6	6.060640101
Non-saline	5.6	5.648304252
Non-saline	5.6	5.356888212
Non-saline	5.6	5.100912085
Non-saline	5.6	5.003222801
Non-saline	5.6	5.275862997
Non-saline	5.6	5.300921976
Non-saline	5.6	5.348996147
Non-saline	5.6	5.315075444
Non-saline	5.61	5.338152878
Non-saline	5.61	5.274124728
Non-saline	5.65	4.351534304
Non-saline	5.65	4.872401113
Non-saline	5.65	5.302070426
Non-saline	5.65	6.153879011
Non-saline	5.65	5.997052292
Non-saline	5.69	6.101771126
Non-saline	5.69	6.544670472
Non-saline	5.7	8.740165975
Non-saline	5.7	5.145387956
Non-saline	5.7	5.992596329
Non-saline	5.7	5.130487159
Non-saline	5.7	4.379912252
Non-saline	5.7	6.332111692
Non-saline	5.7	3.653114527
Non-saline	5.71	5.670492357
Non-saline	5.71	5.681922961
Non-saline	5.73	5.512553383
Non-saline	5.73	6.670334986
Non-saline	5.74	5.552146515
Non-saline	5.74	5.102471957
Non-saline	5.74	5.208789206
Non-saline	5.75	5.157307112
Non-saline	5.78	5.381179827
Non-saline	5.78	5.230964165
Non-saline	5.8	5.489592019
Non-saline	5.8	4.818842148
Non-saline	5.8	4.772165919
Non-saline	5.8	10.26583736
Non-saline	5.8	10.3174742
Non-saline	5.8	6.645142344
Non-saline	5.81	5.482529683
Non-saline	5.83	5.411457686
Non-saline	5.83	5.384547576
Non-saline	5.83	4.834666826
Non-saline	5.83	4.849298956
Non-saline	5.85	5.96626314
Non-saline	5.87	6.21354992
Non-saline	5.87	6.167537635
Non-saline	5.87	5.837106741
Non-saline	5.88	5.44360324
Non-saline	5.88	5.39045526
Non-saline	5.89	6.435896707
Non-saline	5.9	5.508596534
Non-saline	5.9	6.662582916
Non-saline	5.9	6.144724028
Non-saline	5.9	5.368687411
Non-saline	5.9	3.515035065
Non-saline	5.9	5.748696955
Non-saline	5.9	4.16869222
Non-saline	5.9	6.760658307
Non-saline	5.9	7.283212115
Non-saline	5.9	6.686708933
Non-saline	5.9	10.05300732
Non-saline	5.9	9.891466517
Non-saline	5.9	6.137841212
Non-saline	5.91	6.254280674
Non-saline	5.92	6.614929743
Non-saline	5.93	5.969748105
Non-saline	5.95	5.045773885
Non-saline	5.95	5.070050337
Non-saline	5.95	4.947162566
Non-saline	5.95	6.268613749
Non-saline	5.97	5.247489438
Non-saline	5.97	5.271944163
Non-saline	5.99	6.710069448
Saline	6	2.362631485
Saline	6	3.04616081
Saline	6	2.755202029
Saline	6	1.536193487
Saline	6	1.142156938
Saline	6	0.761510856
Saline	6	1.162024991
Saline	6	1.166234883
Saline	6	0.915869379
Saline	6	2.375972695
Saline	6	2.181014294
Saline	6	2.079256102
Saline	6	1.344257772
Saline	6	0.68840173
Saline	6	1.009963106
Saline	6	0.38822303
Saline	6	1.646371559
Saline	6	7.25351638
Saline	6	7.485256469
Saline	6	7.412810779
Saline	6	7.678559092
Saline	6	7.32002413
Saline	6	7.558513447
Saline	6	7.420276124
Saline	6	7.213394346
Saline	6	7.386492496
Saline	6	7.291512035
Saline	6	7.289625557
Saline	6	7.07160822
Saline	6	7.052466903
Saline	6	7.003354086
Saline	6	6.996710684
Saline	6	7.200719863
Saline	6	7.227163856
Saline	6	6.818971962
Saline	6	7.435507986
Saline	6	7.298799828
Saline	6	7.173343332
Saline	6	6.92058955
Saline	6	6.844607278
Saline	6	4.352971359
Saline	6	7.024368081
Saline	6	7.403598086
Saline	6	6.667645256
Non-saline	6	5.985160832
Non-saline	6	6.205013415
Non-saline	6	4.857970437
Non-saline	6	3.449135196
Non-saline	6	5.116996453
Non-saline	6	5.481708697
Non-saline	6	2.931408939
Non-saline	6	3.736977512
Non-saline	6	4.269912283
Non-saline	6	3.700187986
Non-saline	6	7.110994935
Non-saline	6	5.507632007
Non-saline	6	5.101046208
Non-saline	6	6.162798166
Non-saline	6	5.780421258
Non-saline	6	5.814669174
Non-saline	6	5.84184178
Non-saline	6	6.104199847
Non-saline	6	6.209221056
Non-saline	6	4.988109214
Non-saline	6	2.300073226
Non-saline	6	10.68230451
Non-saline	6	6.286506744
Saline	6.008	5.51732704
Non-saline	6.01	4.383848009
Non-saline	6.01	5.42427074
Non-saline	6.03	2.874511353
Non-saline	6.06	6.25980639
Non-saline	6.07	6.337820417
Non-saline	6.1	9.233259555
Non-saline	6.1	5.749911281
Non-saline	6.1	5.346491203
Non-saline	6.1	5.915833711
Non-saline	6.1	6.428815164
Non-saline	6.1	5.88336576
Non-saline	6.1	5.882661042
Non-saline	6.1	5.385968037
Non-saline	6.1	5.290097348
Non-saline	6.1	8.097284014
Non-saline	6.1	7.428078783
Saline	6.1	7.36439382
Non-saline	6.1	6.102096135
Non-saline	6.1	10.64762199
Non-saline	6.13	4.625385412
Non-saline	6.13	6.565203829
Non-saline	6.14	4.936528003
Non-saline	6.15	5.295964801
Non-saline	6.15	5.276717863
Non-saline	6.16	3.816182576
Non-saline	6.16	8.141629963
Non-saline	6.16	4.222141222
Non-saline	6.17	5.665422646
Non-saline	6.17	5.706135575
Non-saline	6.2	9.064625226
Non-saline	6.2	8.880341879
Non-saline	6.2	8.563538861
Non-saline	6.2	8.640965739
Non-saline	6.2	5.644033492
Non-saline	6.2	4.663673221
Non-saline	6.2	6.535082392
Non-saline	6.2	6.127214659
Non-saline	6.2	6.051191159
Non-saline	6.2	5.416629921
Non-saline	6.2	6.943890365
Non-saline	6.2	7.004238695
Non-saline	6.2	9.850948646
Non-saline	6.22	5.211105272
Non-saline	6.22	5.095282555
Non-saline	6.23	3.75179954
Non-saline	6.23	3.689340247
Non-saline	6.26	6.701229958
Non-saline	6.27	5.649519879
Non-saline	6.27	4.879628128
Non-saline	6.27	5.290809467
Non-saline	6.27	5.333191772
Non-saline	6.27	6.678821703
Non-saline	6.3	8.280269771
Non-saline	6.3	7.785204591
Non-saline	6.3	5.739119992
Non-saline	6.3	5.152961373
Non-saline	6.3	5.905726262
Non-saline	6.3	4.759743238
Non-saline	6.3	6.110641961
Non-saline	6.3	5.919861771
Non-saline	6.3	5.339689384
Non-saline	6.3	9.943020496
Non-saline	6.32	5.901372466
Non-saline	6.33	7.344849683
Non-saline	6.33	5.054144182
Non-saline	6.35	4.198477392
Non-saline	6.35	4.193427824
Non-saline	6.37	7.163525201
Non-saline	6.39	7.011141761
Non-saline	6.39	7.015400466
Non-saline	6.4	5.531786976
Non-saline	6.4	7.105998237
Non-saline	6.4	7.189087294
Non-saline	6.4	3.31648092
Non-saline	6.4	4.785491639
Non-saline	6.4	5.596047641
Non-saline	6.43	5.489794539
Non-saline	6.43	5.451417515
Non-saline	6.44	4.866926454
Non-saline	6.44	4.84673483
Non-saline	6.44	6.460655881
Non-saline	6.46	4.271204069
Non-saline	6.46	5.815372619
Non-saline	6.47	5.470943023
Non-saline	6.47	5.425819279
Non-saline	6.48	5.257470584
Non-saline	6.5	7.302771073
Non-saline	6.5	7.536643845
Non-saline	6.5	5.956356811
Non-saline	6.5	5.871367837
Non-saline	6.5	7.625870592
Non-saline	6.5	6.428751024
Non-saline	6.5	5.70690525
Non-saline	6.5	5.122460372
Non-saline	6.5	6.062551249
Non-saline	6.5	8.278469547
Non-saline	6.5	6.13971886
Non-saline	6.52	5.438354656
Non-saline	6.52	5.288478624
Non-saline	6.53	5.648256724
Non-saline	6.53	5.501277561
Non-saline	6.53	5.613103475
Non-saline	6.54	6.31819028
Non-saline	6.55	5.999028599
Non-saline	6.55	3.188971331
Non-saline	6.56	5.628283633
Non-saline	6.56	5.650572575
Non-saline	6.56	6.683968504
Non-saline	6.56	5.925017873
Non-saline	6.57	6.884024982
Non-saline	6.57	5.500468315
Non-saline	6.57	5.470841512
Non-saline	6.58	5.304785404
Non-saline	6.6	5.631424027
Non-saline	6.6	4.964256947
Non-saline	6.6	10.28245066
Non-saline	6.6	9.610292559
Non-saline	6.61	5.165031097
Non-saline	6.61	5.317058549
Non-saline	6.62	6.794597602
Non-saline	6.7	5.722439308
Non-saline	6.7	6.329216714
Non-saline	6.7	6.36652696
Non-saline	6.7	5.66339811
Non-saline	6.7	3.697969598
Non-saline	6.7	1.121849302
Non-saline	6.7	5.870243111
Non-saline	6.7	4.392894672
Non-saline	6.7	4.59852434
Non-saline	6.7	6.470239961
Non-saline	6.7	10.29834923
Non-saline	6.7	6.278919775
Non-saline	6.7	9.743900093
Non-saline	6.7	6.071261481
Non-saline	6.7	10.58537813
Non-saline	6.71	7.451797061
Non-saline	6.73	5.274964648
Non-saline	6.75	5.75800799
Non-saline	6.76	5.303691041
Non-saline	6.76	7.275910462
Non-saline	6.78	5.456591153
Non-saline	6.8	3.910749958
Non-saline	6.8	4.546788724
Non-saline	6.8	6.004513482
Non-saline	6.8	6.149498731
Non-saline	6.8	9.356521984
Non-saline	6.8	9.058643668
Non-saline	6.8	7.163613631
Non-saline	6.85	7.433994369
Non-saline	6.87	5.52504727
Non-saline	6.87	5.382307952
Non-saline	6.88	5.773380349
Non-saline	6.88	6.06905269
Non-saline	6.9	5.469680985
Non-saline	6.9	5.869981514
Non-saline	6.9	7.281069221
Non-saline	6.9	6.830487611
Non-saline	6.9	4.866946153
Non-saline	6.9	4.886657024
Saline	6.9	7.404993063
Non-saline	6.9	10.05962789
Non-saline	6.9	5.095404852
Saline	6.9	4.605513788
Non-saline	6.92	5.480744575
Non-saline	6.92	5.456812888
Non-saline	6.93	4.211476478
Non-saline	6.93	4.216843544
Non-saline	6.95	5.878545722
Non-saline	6.96	5.660741481
Non-saline	6.96	5.032322645
Non-saline	6.99	5.466628215
Non-saline	6.99	5.354439162
Non-saline	7	5.123523654
Non-saline	7	3.88213351
Non-saline	7	5.917090026
Non-saline	7	5.921055078
Non-saline	7	3.607694335
Non-saline	7	5.814148726
Non-saline	7	5.393065756
Non-saline	7	4.038136226
Non-saline	7	4.050438321
Non-saline	7	5.708444743
Non-saline	7	6.442522159
Non-saline	7	6.318391636
Non-saline	7	7.572656866
Non-saline	7	8.955291659
Non-saline	7	3.540030297
Non-saline	7.03	5.487087787
Non-saline	7.03	3.876253589
Saline	7.0334	5.306293509
Non-saline	7.04	6.42372929
Non-saline	7.05	6.110626999
Non-saline	7.05	5.577918196
Non-saline	7.05	5.394499788
Non-saline	7.07	4.739942624
Non-saline	7.09	6.166848004
Non-saline	7.1	9.137234023
Non-saline	7.1	9.452682027
Non-saline	7.1	3.56294729
Non-saline	7.1	4.007819591
Non-saline	7.1	6.913573978
Non-saline	7.1	1.523652619
Non-saline	7.1	4.244671611
Non-saline	7.1	4.932632434
Non-saline	7.1	4.991007113
Non-saline	7.1	5.130797048
Non-saline	7.1	9.311723729
Non-saline	7.1	8.281112676
Non-saline	7.1	6.141159096
Non-saline	7.1	10.02990959
Non-saline	7.1	9.186516244
Non-saline	7.1	5.56105401
Non-saline	7.1	6.405065951
Non-saline	7.11	6.18986482
Non-saline	7.16	3.894664343
Non-saline	7.16	5.609565101
Non-saline	7.16	5.547195919
Non-saline	7.17	5.67190291
Non-saline	7.17	6.363565705
Non-saline	7.18	5.024549874
Non-saline	7.18	4.988079272
Non-saline	7.2	4.113663791
Non-saline	7.2	7.275657739
Non-saline	7.2	8.491850276
Non-saline	7.2	8.742627924
Non-saline	7.2	9.326516074
Non-saline	7.23	3.883067365
Non-saline	7.25	4.953694871
Non-saline	7.3	5.720126275
Non-saline	7.3	5.165839615
Non-saline	7.3	4.869638143
Non-saline	7.3	5.564020711
Non-saline	7.3	5.453812607
Non-saline	7.3	6.12677692
Non-saline	7.3	7.254527692
Non-saline	7.3	8.331275904
Non-saline	7.3	7.502287956
Non-saline	7.3	9.331720226
Non-saline	7.32	5.372458967
Non-saline	7.32	5.349447776
Non-saline	7.34	5.913041481
Non-saline	7.35	5.165882617
Non-saline	7.38	3.897995424
Non-saline	7.4	5.934441318
Non-saline	7.4	6.200394186
Non-saline	7.4	6.04528909
Non-saline	7.4	6.193171695
Non-saline	7.4	5.603108752
Saline	7.4	4.245634554
Non-saline	7.4	4.127891433
Non-saline	7.4	9.148058368
Non-saline	7.4	5.770295925
Non-saline	7.4	6.173611118
Non-saline	7.4	7.672209299
Non-saline	7.43	6.035063065
Non-saline	7.44	5.935498654
Non-saline	7.48	5.323172376
Non-saline	7.48	5.170699392
Non-saline	7.48	5.168168681
Non-saline	7.48	5.115191509
Non-saline	7.5	5.028151417
Non-saline	7.5	5.491731143
Non-saline	7.5	5.705165584
Non-saline	7.5	6.90517167
Non-saline	7.5	4.778677414
Non-saline	7.5	6.486357384
Non-saline	7.5	5.561205799
Non-saline	7.5	5.403592585
Non-saline	7.5	4.95922168
Non-saline	7.5	6.661888211
Non-saline	7.51	5.792479698
Non-saline	7.54	4.260592448
Non-saline	7.57	4.801399709
Saline	7.59	5.653399555
Saline	7.59	6.538259381
Saline	7.59	6.598977952
Non-saline	7.59	6.542551016
Non-saline	7.6	3.894625249
Non-saline	7.6	6.121947914
Non-saline	7.6	4.213946225
Non-saline	7.6	5.177496364
Non-saline	7.6	9.167782126
Non-saline	7.6	7.665702583
Non-saline	7.6	8.488234482
Non-saline	7.6	6.217531836
Non-saline	7.6	8.619930348
Non-saline	7.62	5.056016463
Non-saline	7.64	7.129882165
Non-saline	7.65	3.522251353
Non-saline	7.65	3.491896209
Non-saline	7.7	6.803111
Non-saline	7.7	2.541659564
Non-saline	7.7	6.545524553
Non-saline	7.7	6.515914455
Non-saline	7.7	6.381855507
Non-saline	7.7	6.191360501
Non-saline	7.7	6.681856239
Non-saline	7.7	6.616819073
Saline	7.7	4.898605292
Non-saline	7.7	10.06227257
Non-saline	7.7	8.305357874
Non-saline	7.7	10.12595175
Non-saline	7.7	9.241176802
Non-saline	7.72	4.915689775
Non-saline	7.72	4.933139478
Non-saline	7.8	6.289218041
Non-saline	7.8	3.612969424
Non-saline	7.8	5.960238748
Non-saline	7.8	5.113669328
Non-saline	7.8	5.019994441
Non-saline	7.8	5.182151472
Non-saline	7.8	5.114852586
Non-saline	7.8	3.672406832
Non-saline	7.8	9.982626105
Non-saline	7.8	10.63170599
Non-saline	7.8	6.700142917
Non-saline	7.8	10.37337547
Non-saline	7.8	6.072432837
Non-saline	7.8	7.65309928
Non-saline	7.8	5.03312009
Non-saline	7.8	10.31621383
Non-saline	7.8	5.420201778
Non-saline	7.84	7.267807663
Non-saline	7.85	5.515731987
Non-saline	7.85	5.177993227
Non-saline	7.85	5.684007546
Non-saline	7.85	5.645999765
Non-saline	7.86	6.105174592
Non-saline	7.87	5.810922938
Non-saline	7.88	4.786163936
Non-saline	7.89	7.244230221
Non-saline	7.9	6.418745441
Non-saline	7.9	5.101197406
Non-saline	7.9	6.553023401
Non-saline	7.9	5.562739335
Non-saline	7.9	6.561492523
Saline	7.9	8.259356565
Non-saline	7.9	6.572478314
Non-saline	7.9	10.43644518
Non-saline	7.9	6.202265529
Non-saline	7.9	10.3036793
Non-saline	7.9	10.35291608
Non-saline	7.93	6.125274528
Non-saline	7.93	6.101905744
Non-saline	7.96	6.373345046
Non-saline	7.96	6.579893503
Non-saline	8	5.117872581
Non-saline	8	4.227098627
Non-saline	8	2.375467785
Non-saline	8	0.618873829
Non-saline	8	3.427047075
Non-saline	8	3.327966788
Non-saline	8	5.109724448
Non-saline	8	4.80851616
Saline	8	6.028043742
Saline	8	6.532249065
Saline	8	6.720697554
Non-saline	8	4.667515839
Non-saline	8	4.607175139
Non-saline	8	6.788507377
Non-saline	8	8.555558359
Non-saline	8	7.541295048
Non-saline	8	7.60758229
Non-saline	8	7.004403146
Non-saline	8	5.427329108
Non-saline	8.04	5.896655063
Saline	8.05	5.758966839
Saline	8.05	6.42756138
Saline	8.05	5.76916892
Saline	8.05	5.899817632
Non-saline	8.05	4.721139889
Non-saline	8.05	4.70749773
Non-saline	8.05	6.239663157
Non-saline	8.05	4.48322015
Non-saline	8.05	4.370193118
Non-saline	8.05	5.137676466
Non-saline	8.05	5.096537033
Non-saline	8.07	9.920419944
Non-saline	8.08	4.781141822
Non-saline	8.1	5.388358175
Non-saline	8.1	4.531862237
Non-saline	8.1	5.582951465
Non-saline	8.1	5.456418192
Non-saline	8.1	5.965263004
Non-saline	8.1	4.849540325
Non-saline	8.1	5.944936122
Non-saline	8.1	8.248250402
Non-saline	8.1	6.807247216
Non-saline	8.1	6.911920675
Non-saline	8.1	10.15635058
Non-saline	8.1	8.505203643
Non-saline	8.1	9.763728504
Non-saline	8.1	7.070171059
Non-saline	8.1	7.214435891
Non-saline	8.15	5.285730328
Non-saline	8.15	5.236975422
Non-saline	8.2	4.480388001
Non-saline	8.2	6.081815412
Non-saline	8.2	5.482473643
Non-saline	8.2	5.984978896
Non-saline	8.2	5.255592183
Non-saline	8.2	5.242941241
Non-saline	8.2	4.880895737
Non-saline	8.2	7.355229348
Non-saline	8.2	10.43268254
Non-saline	8.2	5.929901872
Non-saline	8.2	6.458335599
Non-saline	8.2	7.320841645
Saline	8.22	6.153346491
Saline	8.22	6.441917582
Saline	8.22	6.639844388
Non-saline	8.23	5.280433819
Non-saline	8.23	5.25600437
Non-saline	8.24	6.38193105
Non-saline	8.25	5.127884426
Non-saline	8.25	5.147296671
Non-saline	8.26	4.684317316
Non-saline	8.27	5.769341703
Non-saline	8.3	5.655520327
Non-saline	8.3	5.602067307
Non-saline	8.3	3.325456575
Non-saline	8.3	10.56548877
Non-saline	8.3	9.297651403
Non-saline	8.3	9.154228442
Non-saline	8.33	4.775922889
Saline	8.35	6.176002536
Saline	8.35	6.795291171
Saline	8.35	6.715393046
Non-saline	8.36	6.279555791
Non-saline	8.37	5.576421703
Non-saline	8.39	5.742401456
Non-saline	8.4	5.624215619
Non-saline	8.4	10.36426537
Non-saline	8.4	5.023987671
Non-saline	8.4	6.989458419
Non-saline	8.4	5.450389145
Non-saline	8.4	9.942289988
Non-saline	8.4	10.7845168
Non-saline	8.4	7.037116469
Non-saline	8.43	5.90597358
Non-saline	8.48	5.736390919
Non-saline	8.5	4.497855196
Non-saline	8.5	4.803861106
Non-saline	8.5	6.540449001
Non-saline	8.5	5.134739169
Saline	8.5	5.623967575
Non-saline	8.5	6.371295457
Non-saline	8.5	7.446566816
Non-saline	8.5	6.948473525
Non-saline	8.5	5.622282819
Non-saline	8.5	10.77970139
Non-saline	8.5	8.866155585
Non-saline	8.5	7.509742583
Non-saline	8.53	5.422207726
Non-saline	8.53	5.822460874
Saline	8.54	4.890886491
Saline	8.54	5.283093017
Saline	8.54	5.604639492
Non-saline	8.56	6.630446785
Non-saline	8.6	1.201615552
Non-saline	8.6	3.135911783
Non-saline	8.6	5.929851081
Non-saline	8.6	6.127476474
Non-saline	8.6	5.490836164
Non-saline	8.6	5.433277141
Non-saline	8.6	5.266299611
Non-saline	8.6	5.241337465
Non-saline	8.6	10.05632997
Non-saline	8.6	8.908982689
Non-saline	8.6	6.119606033
Non-saline	8.6	7.202832785
Non-saline	8.6	10.1826354
Non-saline	8.61	4.505534366
Non-saline	8.62	6.436599138
Non-saline	8.63	4.177397829
Non-saline	8.63	4.240192734
