Latitude	Shannon	Location
40.015	5.429118243	Animal
40.015	4.7879934	Animal
40.015	4.481252307	Animal
40.015	4.475890885	Animal
40.015	6.341914862	Animal
40.015	2.850396461	Animal
40.015	4.521403486	Animal
40.015	6.011152197	Animal
40.015	2.830731361	Animal
40.015	5.275265524	Animal
40.015	5.2046772	Animal
40.015	5.459509606	Animal
40.015	4.394250835	Animal
40.015	4.220209226	Animal
40.015	5.210556295	Animal
40.015	5.40788651	Animal
40.015	2.635388077	Animal
40.015	6.167295455	Animal
40.015	5.157293622	Animal
40.015	6.407336373	Animal
40.015	6.070955364	Animal
40.015	4.266572204	Animal
40.015	4.057960343	Animal
40.015	5.466659312	Animal
40.015	4.236569546	Animal
40.015	4.51688348	Animal
40.015	6.965427207	Animal
40.015	2.668572517	Animal
40.015	2.072144153	Animal
40.015	4.145196002	Animal
40.015	3.38597966	Animal
40.015	4.292262567	Animal
40.015	3.524731322	Animal
40.015	3.591564435	Animal
40.015	3.675148007	Animal
40.015	3.735368952	Animal
40.015	3.454645853	Animal
40.015	3.423607041	Animal
40.015	3.835193613	Animal
40.015	3.720441619	Animal
40.015	3.803007968	Animal
40.015	3.82549897	Animal
40.015	3.888483843	Animal
40.015	3.457003968	Animal
40.015	3.359985845	Animal
40.015	4.132376421	Animal
40.015	3.552668381	Animal
40.015	3.647178802	Animal
40.015	3.910040909	Animal
40.015	4.30748078	Animal
40.015	3.943259506	Animal
40.015	4.24723574	Animal
40.015	3.597626819	Animal
40.015	3.539031148	Animal
40.015	3.852702082	Animal
40.015	3.785665363	Animal
40.015	3.461670301	Animal
40.015	3.639571747	Animal
40.015	3.854980964	Animal
40.015	3.365718188	Animal
40.015	3.227766739	Animal
40.015	3.661146545	Animal
40.015	3.566810054	Animal
40.015	3.491808762	Animal
40.015	3.57008374	Animal
40.015	3.955644066	Animal
40.015	3.536816551	Animal
40.015	3.552791175	Animal
40.015	3.913105256	Animal
40.015	3.481308358	Animal
40.015	3.892103418	Animal
40.015	3.531738886	Animal
40.015	3.378518888	Animal
40.015	3.342471747	Animal
40.015	3.640173159	Animal
40.015	3.593844159	Animal
40.015	3.456404445	Animal
40.015	4.092415682	Animal
40.015	4.014480158	Animal
40.015	3.397239776	Animal
40.015	3.47398628	Animal
40.015	3.358844193	Animal
40.015	3.294986618	Animal
40.015	3.333709909	Animal
40.015	3.4471605	Animal
40.015	3.712122334	Animal
40.015	3.687491923	Animal
40.015	3.489744449	Animal
40.015	3.461958746	Animal
40.015	3.382201602	Animal
40.015	3.498672714	Animal
40.015	3.343004878	Animal
40.015	3.837719704	Animal
40.015	3.339496631	Animal
40.015	3.480809113	Animal
40.015	3.641685139	Animal
40.015	3.711711569	Animal
40.015	3.642111356	Animal
40.015	3.267845629	Animal
40.015	3.382167969	Animal
40.015	3.671070633	Animal
40.015	3.385940607	Animal
40.015	3.678736734	Animal
40.015	3.796969463	Animal
40.015	3.423985199	Animal
40.015	3.484014678	Animal
40.015	3.981940123	Animal
40.015	3.643955188	Animal
40.015	4.046267604	Animal
40.015	3.68525033	Animal
40.015	3.677084777	Animal
40.015	3.352393275	Animal
40.015	3.871836808	Animal
40.015	4.053459229	Animal
40.015	3.502631573	Animal
40.015	3.520260008	Animal
40.015	3.998080338	Animal
40.015	3.9315288	Animal
40.015	3.757464929	Animal
40.015	3.721255048	Animal
40.015	3.73237297	Animal
40.015	3.578653357	Animal
40.015	3.577139474	Animal
40.015	3.774442683	Animal
40.015	3.773375549	Animal
40.015	3.323521569	Animal
40.015	4.936040269	Animal
40.015	4.004490328	Animal
40.015	3.913002901	Animal
40.015	3.808612206	Animal
40.015	3.792216837	Animal
40.015	3.116382597	Animal
40.015	3.818534904	Animal
40.015	3.819059911	Animal
40.015	3.719497463	Animal
40.015	3.974062527	Animal
40.015	2.940918623	Animal
40.015	3.271707493	Animal
40.015	3.81558315	Animal
40.015	3.427242121	Animal
40.015	3.56104778	Animal
40.015	3.855677968	Animal
40.015	4.046656019	Animal
40.015	3.255690062	Animal
40.015	3.660000964	Animal
40.015	3.768206827	Animal
40.015	3.561897947	Animal
40.015	3.676389444	Animal
40.015	3.735422633	Animal
40.015	3.449045346	Animal
40.015	3.498894818	Animal
40.015	3.869599333	Animal
40.015	3.722156594	Animal
40.015	3.527051685	Animal
40.015	3.602513905	Animal
40.015	3.675772316	Animal
40.015	3.473440077	Animal
40.015	3.492693829	Animal
40.015	4.00289523	Animal
40.015	3.459544707	Animal
40.015	3.269696669	Animal
40.015	3.283477879	Animal
40.015	3.326064323	Animal
40.015	2.819750172	Animal
40.015	2.964093541	Animal
40.015	3.764772405	Animal
40.015	3.612850472	Animal
40.015	3.468321755	Animal
40.015	3.690936109	Animal
40.015	3.920267865	Animal
40.015	4.05190421	Animal
40.015	3.937895706	Animal
40.015	4.575040514	Animal
40.015	3.940068724	Animal
40.015	4.133115948	Animal
40.015	4.016648975	Animal
40.015	3.777602786	Animal
40.015	4.324286084	Animal
40.015	4.130544609	Animal
40.015	4.032218026	Animal
40.015	3.642027759	Animal
40.015	3.604705397	Animal
40.015	4.097945192	Animal
40.015	3.922087728	Animal
40.015	3.789039897	Animal
40.015	3.866650238	Animal
40.015	3.841479067	Animal
40.015	4.122059864	Animal
40.015	4.32940308	Animal
40.015	4.097294111	Animal
40.015	4.017384722	Animal
40.015	4.029122379	Animal
40.015	4.209610628	Animal
40.015	3.358153923	Animal
40.015	3.957759355	Animal
40.015	3.167461044	Animal
40.015	3.626139943	Animal
40.015	3.30726656	Animal
40.015	3.671100049	Animal
40.015	3.725859903	Animal
40.015	3.434932655	Animal
40.015	3.967024039	Animal
40.015	3.310685988	Animal
40.015	3.556471209	Animal
40.015	3.569467885	Animal
40.015	3.671882892	Animal
40.015	3.733690532	Animal
40.015	3.832261956	Animal
40.015	4.203518846	Animal
40.015	3.855013473	Animal
40.015	3.96512025	Animal
40.015	4.200146102	Animal
40.015	4.015546189	Animal
40.015	4.087975029	Animal
40.015	4.728232634	Animal
40.015	5.084942652	Animal
40.015	3.948494459	Animal
40.015	4.875069738	Animal
40.015	4.235168256	Animal
40.015	4.066395499	Animal
40.015	3.700153641	Animal
40.015	3.911316013	Animal
40.015	3.51448105	Animal
40.015	4.042557803	Animal
40.015	4.054175789	Animal
40.015	4.329496203	Animal
40.015	4.313685742	Animal
40.015	4.485060553	Animal
40.015	3.629805591	Animal
40.015	3.518355394	Animal
40.015	4.088934851	Animal
40.015	3.500210086	Animal
40.015	4.013536396	Animal
40.015	3.658318273	Animal
40.015	3.983643979	Animal
40.015	3.868563886	Animal
40.015	3.568563113	Animal
40.015	3.266213126	Animal
40.015	3.172714138	Animal
40.015	3.714669357	Animal
40.015	3.892955269	Animal
40.015	3.770106025	Animal
40.015	3.950853903	Animal
40.015	3.342905492	Animal
40.015	2.863347901	Animal
40.015	3.83206629	Animal
40.015	4.297828998	Animal
40.015	4.246767789	Animal
40.015	3.402122362	Animal
40.015	3.71936573	Animal
40.015	3.72140677	Animal
40.015	3.77639315	Animal
40.015	4.399055546	Animal
40.015	3.952096651	Animal
40.015	3.816297762	Animal
40.015	4.219663113	Animal
40.015	3.551836443	Animal
40.015	3.289244225	Animal
40.015	3.527365532	Animal
40.015	3.723136677	Animal
40.015	3.316520702	Animal
40.015	3.728276255	Animal
40.015	3.804727328	Animal
40.015	4.150080287	Animal
40.015	4.105461461	Animal
40.015	4.369378574	Animal
40.015	4.163183748	Animal
40.015	3.68708261	Animal
40.015	3.441084723	Animal
40.015	3.789266793	Animal
40.015	4.050299796	Animal
40.015	4.211380342	Animal
40.015	4.226335898	Animal
40.015	3.072640614	Animal
40.015	3.889123968	Animal
40.015	3.919553286	Animal
40.015	4.079771352	Animal
40.015	4.49245462	Animal
40.015	4.178829647	Animal
40.015	4.190933008	Animal
40.015	4.488233896	Animal
40.015	4.066178169	Animal
40.015	3.928340183	Animal
40.015	3.624588508	Animal
40.015	3.164692811	Animal
40.015	3.419737103	Animal
40.015	3.350846951	Animal
40.015	3.948481714	Animal
40.015	4.443927119	Animal
40.015	3.270422108	Animal
40.015	3.800663412	Animal
40.015	3.71400824	Animal
40.015	3.784497193	Animal
40.015	4.009561525	Animal
40.015	4.085546624	Animal
40.015	3.193510585	Animal
40.015	3.926307761	Animal
40.015	4.074670513	Animal
40.015	3.688725025	Animal
40.015	4.031134422	Animal
40.015	4.195048623	Animal
40.015	3.647263228	Animal
40.015	3.991562588	Animal
40.015	3.799782059	Animal
40.015	4.027415786	Animal
40.015	4.157706211	Animal
40.015	3.916104675	Animal
40.015	4.203575367	Animal
40.015	3.655619896	Animal
40.015	4.099887998	Animal
40.015	3.732209815	Animal
40.015	3.986986903	Animal
40.015	4.290567459	Animal
40.015	4.099716106	Animal
40.015	3.783062005	Animal
40.015	3.587268972	Animal
40.015	3.214086157	Animal
40.015	3.639395891	Animal
40.015	3.761258468	Animal
40.015	3.832854853	Animal
40.015	3.645485626	Animal
40.015	3.55255958	Animal
40.015	3.758831037	Animal
40.015	3.610862334	Animal
40.015	3.953951283	Animal
40.015	3.4844997	Animal
40.015	3.362174184	Animal
40.015	4.390403086	Animal
40.015	3.030479772	Animal
40.015	4.029435741	Animal
40.015	3.848202076	Animal
40.015	3.088188869	Animal
40.015	3.727742945	Animal
40.015	3.477617574	Animal
40.015	4.267605305	Animal
40.015	3.901224992	Animal
40.015	3.660482511	Animal
40.015	3.96430545	Animal
40.015	3.75369236	Animal
40.015	3.437322124	Animal
40.015	3.665104228	Animal
40.015	3.947397934	Animal
40.015	4.025448333	Animal
40.015	4.012823521	Animal
40.015	3.979604513	Animal
40.015	3.976939851	Animal
40.015	3.915492953	Animal
40.015	3.41882371	Animal
40.015	3.889568141	Animal
40.015	3.352019121	Animal
40.015	3.507375925	Animal
40.015	3.680672387	Animal
40.015	3.822676275	Animal
40.015	3.674314978	Animal
40.015	3.723319019	Animal
40.015	3.839524122	Animal
40.015	3.442966809	Animal
40.015	3.497889945	Animal
40.015	3.166012043	Animal
40.015	3.800630495	Animal
40.015	3.836061984	Animal
40.015	4.17969744	Animal
40.015	3.922803978	Animal
40.015	3.690385475	Animal
40.015	3.558386534	Animal
40.015	3.597982615	Animal
40.015	3.289925635	Animal
40.015	3.979565506	Animal
40.015	3.577761809	Animal
40.015	3.741836698	Animal
40.015	3.54363209	Animal
40.015	4.118582673	Animal
40.015	3.165727362	Animal
40.015	3.966040053	Animal
40.015	4.206367364	Animal
40.015	4.361955402	Animal
40.015	4.030740641	Animal
40.015	3.605115477	Animal
40.015	3.542914522	Animal
40.015	3.393382786	Animal
40.015	3.778418298	Animal
40.015	3.891476249	Animal
40.015	3.939740907	Animal
40.015	4.128245055	Animal
40.015	3.913650372	Animal
40.015	3.067551302	Animal
40.015	3.312617823	Animal
40.015	2.514651126	Animal
40.015	3.784622095	Animal
40.015	3.841637013	Animal
40.015	3.755249701	Animal
40.015	3.821255592	Animal
40.015	3.759504158	Animal
40.015	3.953600704	Animal
40.015	3.7729889	Animal
40.015	3.749993285	Animal
40.015	3.785190923	Animal
40.015	3.828344721	Animal
40.015	3.997341087	Animal
40.015	3.974063431	Animal
40.015	3.808529043	Animal
40.015	3.442104947	Animal
40.015	3.881953912	Animal
40.015	3.683258849	Animal
40.015	3.312574278	Animal
40.015	3.648024328	Animal
40.015	3.637079673	Animal
40.015	4.136308646	Animal
40.015	3.434797892	Animal
40.015	2.918340283	Animal
40.015	3.592083585	Animal
40.015	3.523944876	Animal
40.015	3.23915127	Animal
40.015	3.462215484	Animal
40.015	3.384849978	Animal
40.015	3.182060404	Animal
40.015	4.064374029	Animal
40.015	3.763009673	Animal
40.015	3.307375335	Animal
40.015	3.309009268	Animal
40.015	3.774445308	Animal
40.015	3.807868816	Animal
40.015	3.858754782	Animal
40.015	3.869108758	Animal
40.015	3.617950503	Animal
40.015	3.48324009	Animal
40.015	4.318307891	Animal
40.015	4.165977138	Animal
40.015	3.780118192	Animal
40.015	3.975433352	Animal
40.015	3.41651752	Animal
40.015	3.816801789	Animal
40.015	3.413964505	Animal
40.015	3.119271211	Animal
40.015	3.775147636	Animal
40.015	3.940937353	Animal
40.015	3.284672317	Animal
40.015	3.208363851	Animal
40.015	3.153710605	Animal
40.015	3.48357969	Animal
40.015	3.093831492	Animal
40.015	3.715783183	Animal
40.015	4.001913025	Animal
40.015	3.973690552	Animal
40.015	3.620377122	Animal
40.015	3.924345445	Animal
40.015	3.861549456	Animal
40.015	3.101044455	Animal
40.015	3.871363657	Animal
40.015	3.517556693	Animal
40.015	3.732931182	Animal
40.015	3.7956121	Animal
40.015	3.614441315	Animal
40.015	3.661311446	Animal
40.015	3.48202816	Animal
40.015	3.342017789	Animal
40.015	3.307982045	Animal
40.015	2.872514793	Animal
40.015	3.56889885	Animal
40.015	3.822075339	Animal
40.015	3.587799376	Animal
40.015	4.037175337	Animal
40.015	3.478146765	Animal
40.015	2.860291355	Animal
40.015	2.946197694	Animal
40.015	2.890832073	Animal
40.015	2.696547339	Animal
40.015	3.515573567	Animal
40.015	3.398483106	Animal
40.015	3.599768529	Animal
40.015	3.586573734	Animal
40.015	4.021786845	Animal
40.015	3.495908999	Animal
40.015	3.492517569	Animal
40.015	3.293529546	Animal
40.015	3.417410382	Animal
40.015	4.032798731	Animal
40.015	3.827497071	Animal
40.015	4.094791656	Animal
40.015	4.288102005	Animal
40.015	3.291898102	Animal
40.015	3.921999418	Animal
40.015	3.619512346	Animal
40.015	3.688482748	Animal
40.015	3.261310156	Animal
40.015	3.696812885	Animal
40.015	3.296740328	Animal
40.015	3.318661212	Animal
40.015	3.812999809	Animal
40.015	3.455645604	Animal
40.015	3.115900963	Animal
40.015	3.481806666	Animal
40.015	4.041443903	Animal
40.015	4.109700778	Animal
40.015	3.973035606	Animal
40.015	3.602705422	Animal
40.015	3.935434695	Animal
40.015	4.21542662	Animal
40.015	3.492723668	Animal
40.015	3.923635979	Animal
40.015	3.727628088	Animal
40.015	3.724303455	Animal
40.015	3.399750102	Animal
40.015	3.33086607	Animal
40.015	3.334688697	Animal
40.015	3.545067558	Animal
40.015	3.794770673	Animal
40.015	3.434232656	Animal
40.015	3.673162084	Animal
40.015	4.106694666	Animal
40.015	3.685591693	Animal
40.015	4.329194596	Animal
40.015	4.07686829	Animal
40.015	4.507083023	Animal
40.015	3.498722678	Animal
40.015	3.026775905	Animal
40.015	4.147434247	Animal
40.015	4.152942152	Animal
40.015	4.351782671	Animal
40.015	3.87922843	Animal
40.015	4.050579879	Animal
40.015	3.862663223	Animal
40.015	3.553413573	Animal
40.015	3.458713066	Animal
40.015	3.546465849	Animal
40.015	3.39799562	Animal
40.015	3.630721406	Animal
40.015	4.302795882	Animal
40.015	3.580541074	Animal
40.015	3.649165743	Animal
40.015	3.481909822	Animal
40.015	3.290836784	Animal
40.015	3.878905385	Animal
40.015	3.890494077	Animal
40.015	4.002068154	Animal
40.015	4.250598492	Animal
40.015	4.015891437	Animal
40.015	4.135354078	Animal
40.015	4.306775027	Animal
40.015	3.99751912	Animal
40.015	4.160803531	Animal
43.63	8.249587088	Non-saline
43.64	8.688437319	Non-saline
64.87	7.363659773	Non-saline
69.33	7.728992448	Non-saline
57.29	7.133368336	Non-saline
67.54	7.563151927	Non-saline
57.08	8.617657198	Non-saline
57.31	8.443104872	Non-saline
43.49	8.812512872	Non-saline
48.61	6.629395748	Non-saline
45.56	9.038354877	Non-saline
77.435	4.25095816	Non-saline
77.435	4.983897505	Non-saline
77.435	5.717488693	Non-saline
77.435	6.091616206	Non-saline
77.435	5.03279948	Non-saline
77.435	4.915099269	Non-saline
77.364	9.34645791	Non-saline
77.364	9.410750058	Non-saline
77.364	8.540364053	Non-saline
77.364	9.473946215	Non-saline
77.364	6.769991828	Non-saline
77.364	8.749498398	Non-saline
77.435	4.598864405	Non-saline
77.364	3.658056342	Non-saline
77.364	3.331628677	Non-saline
77.364	3.199214299	Non-saline
77.364	2.858827396	Non-saline
77.364	2.709524352	Non-saline
77.364	2.78227494	Non-saline
77.435	3.887213148	Non-saline
77.435	3.304447624	Non-saline
77.435	4.084255621	Non-saline
77.435	3.664724431	Non-saline
77.316	3.420614479	Non-saline
77.316	3.441266807	Non-saline
77.316	4.004561607	Non-saline
77.316	1.445439565	Non-saline
77.316	3.779328847	Non-saline
77.316	2.469355866	Non-saline
77.316	3.318653092	Non-saline
77.316	3.17512144	Non-saline
77.435	3.082319972	Non-saline
77.435	2.914036368	Non-saline
77.435	4.562339269	Non-saline
77.435	4.860520463	Non-saline
77.435	4.267602476	Non-saline
77.435	4.374767308	Non-saline
77.435	3.328731863	Non-saline
77.435	4.267486884	Non-saline
77.435	2.971995674	Non-saline
77.435	3.917163757	Non-saline
77.435	2.969705219	Non-saline
77.435	4.09151255	Non-saline
77.435	2.930018954	Non-saline
77.316	3.370586755	Non-saline
77.316	3.975626047	Non-saline
77.316	3.178765696	Non-saline
77.316	3.240366914	Non-saline
77.364	3.843518845	Non-saline
77.364	4.375224891	Non-saline
77.364	2.93974674	Non-saline
77.364	3.691586232	Non-saline
77.364	2.561558576	Non-saline
77.364	3.48736906	Non-saline
77.435	4.472765421	Non-saline
77.435	1.044218628	Non-saline
77.435	0.794013681	Non-saline
77.435	0.454263879	Non-saline
77.435	1.132009023	Non-saline
77.435	0.746451039	Non-saline
77.435	1.280877946	Non-saline
77.435	1.72649612	Non-saline
77.435	1.913924603	Non-saline
77.316	1.726944075	Non-saline
77.316	0.042718152	Non-saline
77.364	0.824382252	Non-saline
77.364	1.219195507	Non-saline
77.364	1.900485805	Non-saline
77.364	3.342363276	Non-saline
77.435	4.432758678	Non-saline
77.435	3.049019322	Non-saline
77.435	3.344687429	Non-saline
77.435	2.756566867	Non-saline
77.435	3.162468592	Non-saline
77.435	3.469354577	Non-saline
77.316	3.787091043	Non-saline
77.316	3.285208317	Non-saline
77.316	3.076593801	Non-saline
77.316	3.094954429	Non-saline
77.316	3.566846593	Non-saline
77.316	3.543400388	Non-saline
77.316	5.320261899	Non-saline
77.316	4.78617559	Non-saline
77.316	5.09096883	Non-saline
77.316	5.504111071	Non-saline
77.316	5.370039187	Non-saline
77.316	4.88959475	Non-saline
77.316	5.194288806	Non-saline
77.316	3.571193749	Non-saline
40.017	4.924067746	Non-saline
40.017	6.220315775	Non-saline
40.017	6.396885903	Non-saline
40.017	5.767470923	Non-saline
40.017	7.145951097	Non-saline
40.017	5.783664463	Non-saline
40.017	6.885621201	Non-saline
40.017	6.257205557	Non-saline
40.017	6.183151521	Non-saline
40.017	6.334968526	Non-saline
40.017	6.278687655	Non-saline
40.017	6.626058188	Non-saline
40.017	6.59561981	Non-saline
40.017	6.728778973	Non-saline
40.017	6.592187444	Non-saline
40.017	6.091596918	Non-saline
40.017	5.765792967	Non-saline
40.017	6.502052048	Non-saline
40.017	5.910919385	Non-saline
