OO	Latitude	Location
107	78.933	Water
68	78.933	Water
96	78.933	Water
76	78.933	Water
116	78.933	Water
81	78.933	Water
100	78.933	Water
107	78.933	Water
92	78.933	Water
86	78.933	Water
131	78.933	Water
89	78.933	Water
84	78.933	Water
133	78.933	Water
142	78.933	Water
131	78.933	Water
78	78.933	Water
131	78.933	Water
125	78.933	Water
80	78.933	Water
84	78.933	Water
113	78.933	Water
88	78.933	Water
78	78.933	Water
82	78.933	Water
80	78.933	Water
80	78.933	Water
86	78.933	Water
88	78.933	Water
99	78.933	Water
95	78.933	Water
109	78.933	Water
95	78.933	Water
92	78.933	Water
79	78.933	Water
127	78.933	Water
82	78.933	Water
153	78.933	Water
93	78.933	Water
149	78.933	Water
119	78.933	Water
92	78.933	Water
135	78.933	Water
144	78.933	Water
89	78.933	Water
164	78.933	Water
118	78.933	Water
108	78.933	Water
124	78.933	Water
73	78.933	Water
129	78.933	Water
89	78.933	Water
89	78.933	Water
101	78.933	Water
85	78.933	Water
92	78.933	Water
118	78.933	Water
112	78.933	Water
85	78.933	Water
92	78.933	Water
130	78.933	Water
75	78.933	Water
286	50.15	Water
447	50.15	Water
449	50.15	Water
347	50.15	Water
360	50.15	Water
341	50.15	Water
276	50.15	Water
331	50.15	Water
154	50.15	Water
300	50.15	Water
102	50.15	Water
146	50.15	Water
114	50.15	Water
163	50.15	Water
290	50.15	Water
408	50.15	Water
427	50.15	Water
126	50.15	Water
135	50.15	Water
128	50.15	Water
159	50.15	Water
194	50.15	Water
181	50.15	Water
199	50.15	Water
125	50.15	Water
203	50.15	Water
164	50.15	Water
122	50.15	Water
163	50.15	Water
211	50.15	Water
240	50.15	Water
230	50.15	Water
140	50.15	Water
222	50.15	Water
201	50.15	Water
255	50.15	Water
300	50.15	Water
340	50.15	Water
414	50.15	Water
204	50.15	Water
327	50.15	Water
345	50.15	Water
132	50.15	Water
151	50.15	Water
188	50.15	Water
145	50.15	Water
199	50.15	Water
366	50.15	Water
318	50.15	Water
441	50.15	Water
229	50.15	Water
333	50.15	Water
567	50.15	Water
251	50.15	Water
427	50.15	Water
436	50.15	Water
153	50.15	Water
210	50.15	Water
186	50.15	Water
195	50.15	Water
182	50.15	Water
195	50.15	Water
196	50.15	Water
190	50.15	Water
265	50.15	Water
275	50.15	Water
331	50.15	Water
145	50.15	Water
163	50.15	Water
150	50.15	Water
169	50.15	Water
135	50.15	Water
187	50.15	Water
182	50.15	Water
138	50.15	Water
153	50.15	Water
254	50.15	Water
231	50.15	Water
254	50.15	Water
242	50.15	Water
310	50.15	Water
223	50.15	Water
280	50.15	Water
259	50.15	Water
353	50.15	Water
439	50.15	Water
260	50.15	Water
261	50.15	Water
144	50.15	Water
184	50.15	Water
250	50.15	Water
333	50.15	Water
388	50.15	Water
374	50.15	Water
383	50.15	Water
263	50.15	Water
326	50.15	Water
114	50.15	Water
151	50.15	Water
167	50.15	Water
126	50.15	Water
157	50.15	Water
148	50.15	Water
130	50.15	Water
264	50.15	Water
388	50.15	Water
349	50.15	Water
