Chao1	Latitude	Location
103.6	78.933	Water
108	78.933	Water
47.5	78.933	Water
175.2307692	78.933	Water
132	78.933	Water
168	78.933	Water
59.27272727	78.933	Water
77.5	78.933	Water
309.1034483	78.933	Water
65.85714286	78.933	Water
154.125	78.933	Water
63	78.933	Water
242.8857143	78.933	Water
85	78.933	Water
116	78.933	Water
153.1428571	78.933	Water
179.5	78.933	Water
77	78.933	Water
76.75	78.933	Water
162.8	78.933	Water
146.3529412	78.933	Water
124.4	78.933	Water
94	78.933	Water
138.4285714	78.933	Water
206.75	78.933	Water
101.5	78.933	Water
99	78.933	Water
171.6666667	78.933	Water
183.4285714	78.933	Water
132	78.933	Water
93.90909091	78.933	Water
211.0909091	78.933	Water
181.2727273	78.933	Water
136.4285714	78.933	Water
121.5	78.933	Water
109.3	78.933	Water
222.1428571	78.933	Water
183	78.933	Water
134.5	78.933	Water
224.7142857	78.933	Water
112.1	78.933	Water
174.3125	78.933	Water
97.875	78.933	Water
184.9285714	78.933	Water
144.1666667	78.933	Water
109	78.933	Water
140.5555556	78.933	Water
108.6666667	78.933	Water
114	78.933	Water
83.14285714	78.933	Water
93.11111111	78.933	Water
163.1764706	78.933	Water
124	78.933	Water
128.4285714	78.933	Water
149.2	78.933	Water
135.6	78.933	Water
154.1111111	78.933	Water
132.3	78.933	Water
165.5	78.933	Water
141	78.933	Water
119.75	78.933	Water
153.1875	78.933	Water
166.5	78.933	Water
176.5	78.933	Water
150.0555556	78.933	Water
165.6666667	78.933	Water
156.4285714	78.933	Water
132.6470588	78.933	Water
221.4	78.933	Water
167.5714286	78.933	Water
119.4375	78.933	Water
135	78.933	Water
103.5	78.933	Water
170.5833333	78.933	Water
108.1538462	78.933	Water
128.25	78.933	Water
100.4	78.933	Water
100.75	78.933	Water
185.6875	78.933	Water
126.7142857	78.933	Water
141.5555556	78.933	Water
113.75	78.933	Water
91.90909091	78.933	Water
117	78.933	Water
136.6666667	78.933	Water
126.3333333	78.933	Water
103	78.933	Water
90.27272727	78.933	Water
126.6666667	78.933	Water
92.125	78.933	Water
128	78.933	Water
90.42857143	78.933	Water
128	78.933	Water
131.25	78.933	Water
82.5	78.933	Water
186.6470588	78.933	Water
122	78.933	Water
117.2727273	78.933	Water
149.75	78.933	Water
85.75	78.933	Water
72	78.933	Water
122	78.933	Water
151.3333333	78.933	Water
155.0588235	78.933	Water
147	78.933	Water
106.5	78.933	Water
139	78.933	Water
110.0666667	78.933	Water
161.2727273	78.933	Water
123.25	78.933	Water
117.7692308	78.933	Water
172.2727273	78.933	Water
126.0769231	78.933	Water
140	78.933	Water
136.75	78.933	Water
83.11111111	78.933	Water
87.75	78.933	Water
170.1875	78.933	Water
94.27272727	78.933	Water
99.66666667	78.933	Water
129.9545455	78.933	Water
183.1666667	78.933	Water
135.6470588	78.933	Water
111.1428571	78.933	Water
142.4761905	78.933	Water
111.875	78.933	Water
94.2	78.933	Water
97.5625	78.933	Water
126.6	78.933	Water
220.6153846	78.933	Water
148	78.933	Water
113.5	78.933	Water
217.6666667	78.933	Water
203.6153846	78.933	Water
195	78.933	Water
107	78.933	Water
204.7142857	78.933	Water
110	78.933	Water
121.5	78.933	Water
128	78.933	Water
121.1	78.933	Water
118.0769231	78.933	Water
117.5	78.933	Water
157.7692308	78.933	Water
140.3157895	78.933	Water
167.0526316	78.933	Water
142.5	78.933	Water
215	78.933	Water
142	78.933	Water
142.7894737	78.933	Water
122.6666667	78.933	Water
154.0555556	78.933	Water
180.75	78.933	Water
238.5	78.933	Water
96	78.933	Water
94.16666667	78.933	Water
177.1428571	78.933	Water
175.0714286	78.933	Water
115.1	78.933	Water
185.5172414	78.933	Water
140.9375	78.933	Water
93.16666667	78.933	Water
191.3636364	78.933	Water
147.1111111	78.933	Water
199.9285714	78.933	Water
127.3333333	78.933	Water
110.3	78.933	Water
93	78.933	Water
108.1538462	78.933	Water
110	78.933	Water
136.125	78.933	Water
225	78.933	Water
114.875	78.933	Water
132.625	78.933	Water
118.5	78.933	Water
98.42857143	78.933	Water
147.0909091	78.933	Water
128.6666667	78.933	Water
85.5	78.933	Water
108.75	78.933	Water
123.5	78.933	Water
130.6153846	78.933	Water
96	78.933	Water
125.3	78.933	Water
169	78.933	Water
103.7692308	78.933	Water
107.1111111	78.933	Water
171.0714286	78.933	Water
101.75	78.933	Water
107.75	78.933	Water
200.3636364	78.933	Water
177.4285714	78.933	Water
158.1875	78.933	Water
87.75	78.933	Water
177.8666667	78.933	Water
156	78.933	Water
90.92857143	78.933	Water
95.76923077	78.933	Water
