ID	group
1235.sp1584	"[5,6)"
804.LS11.70	"[5,6)"
1240.2408BCDNA	"[5,6)"
861.C15.dec08	"[5,6)"
1198.ANT06.S2M3	"[5,6)"
662.M32	"[5,6)"
1240.1409BCDNA	"[5,6)"
1673.MBS119.4DY	"[5,6)"
2080.S45D115	"[5,6)"
1240.0802BCDNA	"[5,6)"
1222.B3.5.16.06	"[5,6)"
1240.1307BCDNA	"[5,6)"
1240.0710BCDNA	"[5,6)"
861.U70.jul09	"[5,6)"
723.C11.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
2080.S16D765	"[5,6)"
1240.0802B	"[5,6)"
723.IC1.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[5,6)"
1240.0707BCDNA	"[5,6)"
1240.0709BCDNA	"[5,6)"
2080.S30D60	"[5,6)"
662.M12	"[5,6)"
1235.sp1520	"[5,6)"
1240.2610B	"[5,6)"
1240.1208TCDNA	"[5,6)"
1627.AWC	"[5,6)"
905.SA.Station.6.t0	"[5,6)"
1240.0109B	"[5,6)"
2080.S63D435	"[5,6)"
723.C11.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
2080.S16D40	"[5,6)"
1240.0912B	"[5,6)"
1240.0704TCDNA	"[5,6)"
804.H03.072705.R0631	"[5,6)"
1039.P.Abraao.HA	"[5,6)"
1883.2011.561.Crump.Artic.LTREB.main.lane3.NoIndex	"[5,6)"
1197.SE.20101017.GY.D040S.BC.315.a	"[5,6)"
1240.2004TCDNA	"[5,6)"
1240.0803B	"[5,6)"
1240.2209BCDNA	"[5,6)"
905.SA.Station.2.t0	"[5,6)"
2080.S42D60.85	"[5,6)"
723.IC4.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[5,6)"
723.C8.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
2080.S79D240	"[5,6)"
1240.1409TCDNA	"[5,6)"
1240.0710T	"[5,6)"
1580.P20.A.filt.	"[5,6)"
1240.2809T	"[5,6)"
2080.S48D85	"[5,6)"
1240.1910B	"[5,6)"
723.IC1.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[5,6)"
723.C8.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
1580.BBA.number2.filt.	"[5,6)"
1580.BBA.number1.filt.	"[5,6)"
804.H06.073005.R0316	"[5,6)"
722.NP3.2.s.2.1.sequence	"[5,6)"
1240.1503B	"[5,6)"
